proj,layer,seed,optimizer,step,loss_plaintext,loss_O1A,loss_O1C,loss_absdiff_O1A,loss_absdiff_O1C,gradA_relation_err,O1A_A_update_relerr,O1A_B_update_relerr,O1C_A_update_relerr,O1C_B_update_relerr,O1A_dW_relerr,O1A_dW_cos,O1C_dW_relerr,O1C_dW_cos,O1A_optstate_relerr,O1C_optstate_relerr,T_in_orthogonal,T_out_orthogonal,A_gpu_adamw_safe,B_gpu_adamw_safe,O1C_A_in_tdx,O1C_B_in_tdx,nan_inf
q_proj,4,1234,momentum,10,1.5166835771212077,1.5143824031820474,1.5166835771212077,0.0023011739391602948,0.0,0.09096250742721976,0.005905038737990025,7.802941407247376e-05,2.1767091502317348e-16,2.2973618761964077e-16,0.006402454600071935,0.9999795054299496,3.3648398014474125e-16,1.0,1.4985240604678434,9.384358903309377e-16,False,True,False,False,True,False,False
q_proj,4,1234,momentum,50,1.5051789885056779,1.4958896760278295,1.5051789885056779,0.009289312477848366,0.0,0.9830570829311579,0.04199187007849852,0.009608260030241969,4.675157585867862e-16,4.57730798848916e-16,0.043935258015050854,0.9990366315331598,6.64382234016317e-16,0.999999999999998,1.065982905130853,9.28235642825309e-16,False,True,False,False,True,False,False
q_proj,5,1234,momentum,1,1.4096546913689025,1.4096546913689028,1.4096546913689028,2.220446049250313e-16,2.220446049250313e-16,1.6848716711589355e-15,0.00010491182714755034,1.0447823714439484e-16,9.308035087785306e-17,1.0447823714439484e-16,0.00011248119536749476,0.9999999936791261,1.7199349655045836e-16,0.9999999999999973,1.1865256628521423,1.6837176884654215e-15,False,True,False,False,True,False,False
q_proj,5,1234,momentum,10,1.4083832535245988,1.407215581282949,1.4083832535245988,0.0011676722416498198,0.0,0.06807340661106584,0.0042325807609301085,5.724025409865035e-05,2.2114511498077854e-16,2.268980323896097e-16,0.004514260916186987,0.9999898219574485,3.3597859286994307e-16,0.9999999999999827,1.1519662236125494,8.074849034319629e-16,False,True,False,False,True,False,False
q_proj,5,1234,momentum,50,1.3984137373213215,1.3937848496078937,1.398413737321322,0.004628887713427732,4.440892098500626e-16,0.5248048392437199,0.03158535363346698,0.006571739655402179,4.671485500090969e-16,4.878723278411123e-16,0.03325097281103519,0.9994490487733477,6.799678516085295e-16,0.999999999999996,0.9276504806123609,1.0663360505657925e-15,False,True,False,False,True,False,False
q_proj,6,1234,momentum,1,1.4653954247730738,1.465395424773074,1.465395424773074,2.220446049250313e-16,2.220446049250313e-16,1.3303351567243939e-15,0.00010989923127808638,1.0783277465523715e-16,9.67496040933868e-17,1.0783277465523715e-16,0.0001186524709918123,0.9999999929628824,1.773987743625413e-16,1.0000000000000164,1.1718793046289244,1.3738358397005831e-15,False,True,False,False,True,False,False
q_proj,6,1234,momentum,10,1.464018406610578,1.462865400520825,1.464018406610578,0.0011530060897528838,0.0,0.05430075753987714,0.004446095902513266,4.76132475256271e-05,2.2124441949228448e-16,2.256837740178473e-16,0.004776235090206852,0.9999885995241793,3.3662133757412156e-16,0.9999999999999865,1.1444081285011938,7.998168147259481e-16,False,True,False,False,True,False,False
q_proj,6,1234,momentum,50,1.4534932368976279,1.4484007344579954,1.4534932368976279,0.00509250243963244,0.0,0.5000515434598266,0.03334467881683933,0.005880484361795022,4.710325442716558e-16,4.755180389270487e-16,0.03474002739949238,0.9993981568616258,6.742636733002374e-16,1.000000000000012,0.9165162790971569,1.1262715947387785e-15,False,True,False,False,True,False,False
q_proj,7,1234,momentum,1,1.4883763749941805,1.4883763749941805,1.4883763749941805,0.0,0.0,1.495765809289452e-15,7.734104892311938e-05,1.0362251927692501e-16,9.467336870614915e-17,1.0362251927692501e-16,8.718300102277694e-05,0.9999999962015647,1.7284944552393194e-16,1.000000000000011,0.9025430639248706,1.5118153932831797e-15,False,True,False,False,True,False,False
q_proj,7,1234,momentum,10,1.4871289950990207,1.4866469538129599,1.4871289950990207,0.0004820412860608858,0.0,0.045725803153116,0.003132194668051349,3.256976794323143e-05,2.3129205218390317e-16,2.2226729808573174e-16,0.003509772810330825,0.9999938448182855,3.4035758155424666e-16,1.0000000000000036,0.8836422770706623,7.903850762679579e-16,False,True,False,False,True,False,False
q_proj,7,1234,momentum,50,1.4773286698929466,1.4750369223766338,1.4773286698929469,0.002291747516312892,2.220446049250313e-16,0.3309607650259045,0.024099434830067608,0.00398279598344043,4.820529777309722e-16,4.784265898337202e-16,0.025849585017831522,0.9996663100921521,6.884113848175247e-16,1.0000000000000027,0.7674024473228125,1.118086922304435e-15,False,True,False,False,True,False,False
q_proj,8,1234,momentum,1,1.6387558505892228,1.6387558505892228,1.6387558505892228,0.0,0.0,1.7067421944972972e-15,0.00017702005228056202,1.0521994515402771e-16,9.910152778490569e-17,1.0521994515402771e-16,0.00020069617436487168,0.9999999798637539,1.7716495851322221e-16,0.9999999999999797,1.7680890063947543,1.7057261449163402e-15,False,True,False,False,True,False,False
q_proj,8,1234,momentum,10,1.637210293489849,1.6337451565858534,1.637210293489849,0.003465136903995525,0.0,0.16225355099447736,0.007025463746926577,0.00012779578184276524,2.1647149215630427e-16,2.2269470337125734e-16,0.007868070374543852,0.9999690608741226,3.3118024011593193e-16,1.0000000000000122,1.6616610153140623,9.34310732623929e-16,False,True,False,False,True,False,False
q_proj,8,1234,momentum,50,1.6246693997329904,1.6116090929504392,1.6246693997329908,0.013060306782551212,4.440892098500626e-16,1.2560682765033524,0.04563133514967381,0.014025563770060152,4.695408242053659e-16,4.701422650637929e-16,0.04878665376827921,0.9988136555270278,6.74256184205927e-16,1.0000000000000084,1.0777381475767436,1.0219108885327656e-15,False,True,False,False,True,False,False
q_proj,9,1234,momentum,1,1.4661093699273882,1.4661093699273882,1.4661093699273882,0.0,0.0,1.717980801337947e-15,0.00014547985579401587,1.0447309188312226e-16,9.660815655697998e-17,1.0447309188312226e-16,0.00017600169529774113,0.9999999845229128,1.7379702612792876e-16,1.000000000000003,1.3049352685833229,1.706524555758267e-15,False,True,False,False,True,False,False
q_proj,9,1234,momentum,10,1.4643856310396388,1.460899250570297,1.4643856310396386,0.00348638046934191,2.220446049250313e-16,0.14414478241239687,0.005849827443178931,0.00010305003395735938,2.240106316620074e-16,2.293964141934234e-16,0.007034182297231799,0.9999752877084074,3.398724457792565e-16,0.9999999999999958,1.2600186186958093,7.843868593180101e-16,False,True,False,False,True,False,False
q_proj,9,1234,momentum,50,1.4512642403147786,1.4403984557847644,1.4512642403147784,0.010865784530014189,2.220446049250313e-16,1.3597590803194102,0.04237764074267034,0.011506000238222621,4.62126408973182e-16,4.844213426294203e-16,0.04966088720357907,0.9987707368995483,6.687177232926099e-16,0.9999999999999888,1.0180509076982247,1.0073829802376732e-15,False,True,False,False,True,False,False
q_proj,10,1234,momentum,1,1.4339410886192858,1.4339410886192858,1.4339410886192858,0.0,0.0,1.521469290964987e-15,0.00015006963484478868,1.0484251689323611e-16,9.30215517453596e-17,1.0484251689323611e-16,0.00016847709365156108,0.9999999858097804,1.7214566694522103e-16,0.9999999999999972,1.6239437333586229,1.497985386690666e-15,False,True,False,False,True,False,False
q_proj,10,1234,momentum,10,1.432643863364954,1.4284385239837183,1.432643863364954,0.004205339381235795,0.0,0.23206160558728436,0.005950573615446022,0.00014944914424163444,2.2423487847122884e-16,2.2738490863070723e-16,0.006607845047360969,0.9999781765432284,3.3727048330296763e-16,1.0000000000000164,1.524650959010338,8.786070515795299e-16,False,True,False,False,True,False,False
q_proj,10,1234,momentum,50,1.4223745505644243,1.411112316239474,1.4223745505644243,0.011262234324950215,0.0,2.6813123908607635,0.03864901948607943,0.015829383057421688,4.858346770698984e-16,4.823617877008028e-16,0.04348896947972478,0.9990561860860782,6.876827612812182e-16,1.0000000000000018,1.0318926954344667,1.0242417225100173e-15,False,True,False,False,True,False,False
q_proj,11,1234,momentum,1,1.3895513016202612,1.3895513016202612,1.3895513016202612,0.0,0.0,1.3476046226874864e-15,0.00010443472951502594,1.0451368805294618e-16,9.506045332480957e-17,1.0451368805294618e-16,0.00011422287847949763,0.9999999934862925,1.7274076808795345e-16,1.000000000000004,1.1639443869033674,1.3835837062534008e-15,False,True,False,False,True,False,False
q_proj,11,1234,momentum,10,1.3882462613375721,1.386412492072445,1.3882462613375721,0.0018337692651271276,0.0,0.08873859220957649,0.004242434450837988,6.308283873391762e-05,2.2331717060978294e-16,2.2080888027084202e-16,0.004620886756829279,0.9999893430457184,3.3531253449853567e-16,1.0000000000000315,1.1454370638175515,6.581836495938394e-16,False,True,False,False,True,False,False
q_proj,11,1234,momentum,50,1.3781517823747256,1.3713041082870459,1.3781517823747258,0.006847674087679723,2.220446049250313e-16,0.930829334443377,0.033412760152548605,0.007689607749718826,4.716022117779351e-16,4.790499642443892e-16,0.03584732434178871,0.9993599369707284,6.757561581013272e-16,0.9999999999999984,1.0105646500911571,9.322689173676138e-16,False,True,False,False,True,False,False
q_proj,12,1234,momentum,1,1.419871602447854,1.4198716024478537,1.4198716024478537,2.220446049250313e-16,2.220446049250313e-16,1.6406897908303172e-15,0.00013348903678916713,1.0425601386770934e-16,9.218619835554152e-17,1.0425601386770934e-16,0.00013873994617446755,0.9999999903810225,1.7099055577551248e-16,1.0000000000000133,1.558564130046831,1.631361757698618e-15,False,True,False,False,True,False,False
q_proj,12,1234,momentum,10,1.4186462970723805,1.4149452563511449,1.4186462970723805,0.003701040721235671,0.0,0.19112197783028598,0.005325407020096477,0.00014048091636909355,2.1465447611762572e-16,2.2387339249818913e-16,0.00548299701110926,0.999984982876476,3.2730520473106653e-16,0.9999999999999944,1.479082576963285,8.900726655695724e-16,False,True,False,False,True,False,False
q_proj,12,1234,momentum,50,1.4088114935591542,1.3975860223680754,1.4088114935591542,0.011225471191078862,0.0,2.038718651418653,0.036173140562829505,0.015317517676030857,4.798531268709567e-16,4.787862526013003e-16,0.038476844990050496,0.999262673723765,6.790087930410889e-16,1.000000000000002,1.0360602340555094,1.006570002413635e-15,False,True,False,False,True,False,False
q_proj,13,1234,momentum,1,1.4406837032126727,1.4406837032126727,1.4406837032126727,0.0,0.0,1.6346678795970873e-15,9.716933576740275e-05,1.0447531779627696e-16,9.091689807714413e-17,1.0447531779627696e-16,0.00010524333288323021,0.9999999944626017,1.6950234355583053e-16,0.9999999999999816,1.0982126401792125,1.6610565777166648e-15,False,True,False,False,True,False,False
q_proj,13,1234,momentum,10,1.4393967330728028,1.4381108649797485,1.439396733072803,0.0012858680930543098,2.220446049250313e-16,0.0646229575006044,0.003959764351578566,4.5709765046285694e-05,2.1680756046017053e-16,2.2489396665157287e-16,0.004273278780123121,0.9999908712707666,3.2932770195887755e-16,1.000000000000004,1.08635121033911,8.068029126533331e-16,False,True,False,False,True,False,False
q_proj,13,1234,momentum,50,1.429092781103991,1.42364172149755,1.429092781103991,0.005451059606440989,0.0,0.6102980643322299,0.03222209531288188,0.005742131095364963,4.923201084196323e-16,4.761625664268767e-16,0.03396073205183962,0.9994236251690279,6.903473219233531e-16,1.0000000000000064,0.9924993988627221,1.0015471093638937e-15,False,True,False,False,True,False,False
q_proj,14,1234,momentum,1,1.3895810255027694,1.3895810255027694,1.3895810255027694,0.0,0.0,1.866470958239531e-15,0.00010294668372257824,1.0634408588509392e-16,9.360259207465731e-17,1.0634408588509392e-16,0.00010470944688348636,0.9999999945227694,1.7360229849432775e-16,0.9999999999999989,1.2686675553294298,1.8704833253064162e-15,False,True,False,False,True,False,False
q_proj,14,1234,momentum,10,1.3884489794387993,1.3866453785236064,1.3884489794387993,0.0018036009151929377,0.0,0.08616142392421701,0.004174640031217809,6.951262960079752e-05,2.2564410087952356e-16,2.2936550709954846e-16,0.004230607083986476,0.9999910613631667,3.396993538676947e-16,0.9999999999999857,1.2429892013158383,7.828666603569231e-16,False,True,False,False,True,False,False
q_proj,14,1234,momentum,50,1.3794663221938124,1.3727340172074836,1.3794663221938126,0.006732304986328819,2.220446049250313e-16,0.9793825118753448,0.0320593578642969,0.0086246501381908,4.721192655413073e-16,4.865193321653384e-16,0.03255460928872797,0.9994719321019834,6.792650567333156e-16,1.0000000000000007,1.027257952629899,9.526590146153993e-16,False,True,False,False,True,False,False
q_proj,15,1234,momentum,1,1.3835715250340357,1.3835715250340357,1.3835715250340357,0.0,0.0,1.3555245420770672e-15,9.554531584522398e-05,1.0645677836312763e-16,9.405403260428298e-17,1.0645677836312763e-16,0.00010274399503417715,0.9999999947246992,1.74257037866502e-16,1.0000000000000102,1.1235143019768634,1.3696790560206783e-15,False,True,False,False,True,False,False
q_proj,15,1234,momentum,10,1.3823716448825438,1.3811685705504015,1.3823716448825436,0.0012030743321422843,2.220446049250313e-16,0.059392020453357244,0.003889434693928297,4.583556529043101e-05,2.1608252234568297e-16,2.2524943864968836e-16,0.004170217582898981,0.9999913107610375,3.2981603060699324e-16,0.999999999999984,1.1093985535815674,7.757144885466972e-16,False,True,False,False,True,False,False
q_proj,15,1234,momentum,50,1.3729054452301195,1.3680317513919404,1.3729054452301195,0.0048736938381790385,0.0,0.6441427765692765,0.031068893754850762,0.005811484073640911,4.732490843350932e-16,4.8676382848983155e-16,0.032749204284501086,0.9994647585023029,6.801307929830331e-16,0.9999999999999982,0.9839233751852683,9.999352203811037e-16,False,True,False,False,True,False,False
q_proj,16,1234,momentum,1,1.5499759883024709,1.5499759883024709,1.5499759883024709,0.0,0.0,1.5546037515043794e-15,7.669521687395372e-05,1.0631368390835027e-16,9.775333075100442e-17,1.0631368390835027e-16,8.421948401445818e-05,0.9999999964538842,1.7659486884056874e-16,0.9999999999999996,0.8029107274740397,1.5637905543205364e-15,False,True,False,False,True,False,False
q_proj,16,1234,momentum,10,1.548547837282826,1.5487352238703367,1.548547837282826,0.00018738658751060733,0.0,0.013729926886446787,0.0031422996159877663,1.2684418195500602e-05,2.1792411239574192e-16,2.2806429471321294e-16,0.003445016492316616,0.9999940665878505,3.359859254240478e-16,0.9999999999999983,0.8021431139646393,8.817291780670909e-16,False,True,False,False,True,False,False
q_proj,16,1234,momentum,50,1.537042705403417,1.5381834706846154,1.5370427054034173,0.0011407652811983304,2.220446049250313e-16,0.13140044067310763,0.027049153954394237,0.0018135797433844654,4.657486231268069e-16,4.759763008081614e-16,0.029082663955596087,0.9995771804886998,6.76788860124908e-16,1.000000000000003,0.7944818098577769,8.90594883993268e-16,False,True,False,False,True,False,False
q_proj,17,1234,momentum,1,1.4708799450409362,1.470879945040936,1.470879945040936,2.220446049250313e-16,2.220446049250313e-16,1.4987201007408798e-15,6.035665652734395e-05,1.0682958231303748e-16,9.453588703168705e-17,1.0682958231303748e-16,6.101290494692947e-05,0.9999999981417593,1.7450602116466068e-16,0.9999999999999971,0.7002720971358098,1.5147772974361078e-15,False,True,False,False,True,False,False
q_proj,17,1234,momentum,10,1.4696117214117659,1.4698004601366996,1.4696117214117657,0.00018873872493374577,2.220446049250313e-16,0.013367991915906216,0.002471834220945232,1.1972165634433229e-05,2.1845423139918107e-16,2.295018146261567e-16,0.0024937699544961742,0.9999968953463116,3.355818113572045e-16,1.000000000000003,0.6991008762836084,9.372744232600826e-16,False,True,False,False,True,False,False
q_proj,17,1234,momentum,50,1.459496866657677,1.4605978672818067,1.4594968666576766,0.0011010006241296555,4.440892098500626e-16,0.12924233179755945,0.021133912637732025,0.001721783066538836,4.652214236406923e-16,4.766243257664526e-16,0.020843136987706037,0.9997828925305197,6.682978934541087e-16,0.999999999999998,0.6886271611728152,1.0219863254466473e-15,False,True,False,False,True,False,False
q_proj,18,1234,momentum,1,1.3828669482237732,1.3828669482237734,1.3828669482237734,2.220446049250313e-16,2.220446049250313e-16,1.338547376137025e-15,7.887323201343769e-05,1.0644821145947967e-16,9.38009000331246e-17,1.0644821145947967e-16,9.38621913869356e-05,0.9999999955985668,1.739544355803118e-16,0.9999999999999972,0.7855022600134177,1.3573475177395945e-15,False,True,False,False,True,False,False
q_proj,18,1234,momentum,10,1.3813899124002944,1.3813958882245412,1.3813899124002942,5.9758242467733425e-06,2.220446049250313e-16,0.04894393595531489,0.003192984332816104,4.330259747477856e-05,2.167536636659254e-16,2.304731969938309e-16,0.0037835719976280205,0.9999928480302014,3.3490524448732267e-16,0.9999999999999927,0.769259733337174,7.512300641165684e-16,False,True,False,False,True,False,False
q_proj,18,1234,momentum,50,1.370129720963416,1.3706985264207892,1.370129720963416,0.0005688054573731449,0.0,0.26400417821403216,0.02483090117639961,0.00501991440430089,4.619743447956875e-16,4.759478761592766e-16,0.028844696231687856,0.999583996410949,6.704722724384757e-16,1.0000000000000058,0.6868855602189646,9.07290170764477e-16,False,True,False,False,True,False,False
q_proj,19,1234,momentum,1,1.4385125677052168,1.4385125677052168,1.4385125677052168,0.0,0.0,1.9246151892558255e-15,8.154243920531848e-05,1.0346035453231068e-16,9.63316644456092e-17,1.0346035453231068e-16,8.469374599483864e-05,0.9999999964143134,1.7220305686289048e-16,0.9999999999999927,0.8637614320844055,1.9395731773996702e-15,False,True,False,False,True,False,False
q_proj,19,1234,momentum,10,1.4371397552997554,1.4368099948744353,1.4371397552997554,0.0003297604253200692,0.0,0.02558839337287388,0.003334490680499444,2.4633067955914732e-05,2.1720555547223052e-16,2.257091650599119e-16,0.0034559795814267423,0.9999940296271393,3.2901672551512224e-16,1.000000000000006,0.8591651177315651,1.1132205900731158e-15,False,True,False,False,True,False,False
q_proj,19,1234,momentum,50,1.4260759579900995,1.424202320657593,1.4260759579900995,0.0018736373325065614,0.0,0.20675066509104784,0.028189407250192564,0.0032502519566728373,4.761076226642063e-16,4.762912770101945e-16,0.028737272577618083,0.9995871370745221,6.73566792303302e-16,1.0000000000000009,0.8214052767734986,1.0733879026880738e-15,False,True,False,False,True,False,False
q_proj,20,1234,momentum,1,1.4000058391129175,1.4000058391129175,1.4000058391129175,0.0,0.0,1.752208118720232e-15,7.060869297351277e-05,1.0505672792129871e-16,9.525052288040502e-17,1.0505672792129871e-16,6.90337886603684e-05,0.9999999976215479,1.7278450205228275e-16,0.9999999999999829,0.7586516706055928,1.7821003635754417e-15,False,True,False,False,True,False,False
q_proj,20,1234,momentum,10,1.398672327126934,1.398912362550294,1.3986723271269337,0.00024003542336004102,2.220446049250313e-16,0.012750560629470336,0.002895273059169906,1.3572319414063107e-05,2.177136977814586e-16,2.2679224979680375e-16,0.0028258837055662334,0.9999960141862334,3.3020358049702223e-16,1.0000000000000013,0.7577040314038637,9.180567573381121e-16,False,True,False,False,True,False,False
q_proj,20,1234,momentum,50,1.3878616714338283,1.389413446071387,1.3878616714338283,0.0015517746375586228,0.0,0.12486698740544871,0.025166971340381428,0.0019775541427828475,4.568199476882122e-16,4.714204832751434e-16,0.02412613331397879,0.9997091908804001,6.572116257769469e-16,0.9999999999999751,0.7459343413184921,9.097468591914117e-16,False,True,False,False,True,False,False
q_proj,21,1234,momentum,1,1.412836551982321,1.4128365519823207,1.4128365519823207,2.220446049250313e-16,2.220446049250313e-16,1.6753374070386578e-15,7.892866587686389e-05,1.062958181051257e-16,9.606209195181057e-17,1.062958181051257e-16,8.253544908814595e-05,0.9999999965967932,1.7318863397787215e-16,0.9999999999999967,0.9359798370141188,1.69535808678168e-15,False,True,False,False,True,False,False
q_proj,21,1234,momentum,10,1.411661439623564,1.411410884575461,1.411661439623564,0.00025055504810311824,0.0,0.03224524876335828,0.0032261412797068415,3.2840033290556696e-05,2.1573448961435833e-16,2.3165099484322074e-16,0.0033677853167242027,0.9999943339976491,3.296462117345045e-16,0.999999999999996,0.9320831309292318,8.469081652119444e-16,False,True,False,False,True,False,False
q_proj,21,1234,momentum,50,1.4024408919117473,1.4011787332681251,1.402440891911747,0.0012621586436221133,2.220446049250313e-16,0.22948295146568176,0.02703943375256347,0.004123459765354089,4.783446523673324e-16,4.801084033944873e-16,0.027964569835477248,0.9996094291156685,6.693432805006913e-16,1.0,0.9063143072276687,1.054885013278425e-15,False,True,False,False,True,False,False
q_proj,22,1234,momentum,1,1.4253841851626103,1.4253841851626103,1.4253841851626103,0.0,0.0,1.5900774631954407e-15,9.167781291718289e-05,1.0787408073969902e-16,8.983721412022811e-17,1.0787408073969902e-16,9.481035783418478e-05,0.9999999955249413,1.720025901302852e-16,0.9999999999999934,0.9134097706809334,1.5535876164721775e-15,False,True,False,False,True,False,False
q_proj,22,1234,momentum,10,1.4239795585830959,1.4238376294729143,1.4239795585830959,0.00014192911018162668,0.0,0.01124842659274709,0.0037592705843632257,1.588450972748019e-05,2.0279812564145567e-16,2.268170883897188e-16,0.003882287149082544,0.9999924965375028,3.213074971994882e-16,0.9999999999999923,0.9131334711421888,6.319626418043713e-16,False,True,False,False,True,False,False
q_proj,22,1234,momentum,50,1.4128205761720412,1.4116843706706421,1.4128205761720412,0.0011362055013990346,0.0,0.12029035033675516,0.032605440345621683,0.0022657845361654834,4.745216913716426e-16,4.833694555153634e-16,0.03313027647427162,0.9994533695584973,6.731502903231529e-16,1.00000000000004,0.9104919578794143,7.874923039685827e-16,False,True,False,False,True,False,False
q_proj,23,1234,momentum,1,1.4430858912682856,1.4430858912682853,1.4430858912682853,2.220446049250313e-16,2.220446049250313e-16,1.3458850905067922e-15,0.00010117585143404206,1.0599502422362435e-16,9.663681115800468e-17,1.0599502422362435e-16,0.00011289062617126919,0.9999999937005752,1.7527303205681775e-16,0.99999999999999,0.9175642948556962,1.3271393388164188e-15,False,True,False,False,True,False,False
q_proj,23,1234,momentum,10,1.4414945552261933,1.4416354807535139,1.441494555226193,0.00014092552732059005,2.220446049250313e-16,0.004407483135382832,0.004147107176119625,3.9460914810685674e-06,2.2515185544022524e-16,2.2722994215485936e-16,0.004619018448860976,0.9999894526665892,3.350124261160504e-16,0.9999999999999889,0.9174884346596528,8.126307418003509e-16,False,True,False,False,True,False,False
q_proj,23,1234,momentum,50,1.4290455027932893,1.4299402394057208,1.4290455027932893,0.000894736612431446,0.0,0.045143574161709665,0.03574664491515772,0.0005625299985053256,4.799719587500842e-16,4.718089135987826e-16,0.03879703894883855,0.9992542912885249,6.814610538211059e-16,0.9999999999999976,0.9161968877808403,8.734615541448019e-16,False,True,False,False,True,False,False
k_proj,0,1234,momentum,1,5.781481193448726,5.781481193448724,5.781481193448724,1.7763568394002505e-15,1.7763568394002505e-15,1.6768886631225142e-15,0.10235228710433035,1.066362711039365e-16,9.400639387633819e-17,1.066362711039365e-16,0.1305860855995211,0.9915804866245406,1.70823217030077e-16,1.000000000000003,229.14191482743357,1.8279559244337704e-15,False,True,False,False,True,False,False
