proj,layer,seed,optimizer,step,loss_plaintext,loss_O1A,loss_O1C,loss_absdiff_O1A,loss_absdiff_O1C,gradA_relation_err,O1A_A_update_relerr,O1A_B_update_relerr,O1C_A_update_relerr,O1C_B_update_relerr,O1A_dW_relerr,O1A_dW_cos,O1C_dW_relerr,O1C_dW_cos,O1A_optstate_relerr,O1C_optstate_relerr,T_in_orthogonal,T_out_orthogonal,A_gpu_adamw_safe,B_gpu_adamw_safe,O1C_A_in_tdx,O1C_B_in_tdx,nan_inf
q_proj,3,1234,sgd,10,1.4739602987283722,1.4737702694289017,1.473960298728372,0.00019002929947053993,2.220446049250313e-16,0.007303622150180234,0.0008822457971461697,3.852591886455341e-06,2.2301169106656873e-16,2.2703529562113216e-16,0.0009175535294255444,0.9999995790776725,3.3806913733299755e-16,1.0000000000000155,0.9475222966282192,1.9867591160640922e-15,False,True,False,False,True,False,False
q_proj,3,1234,sgd,50,1.4724586748731312,1.4715379352876776,1.4724586748731312,0.0009207395854535783,0.0,0.038548951421899985,0.0042507826526776565,0.00010053990391226837,4.749659562040011e-16,4.763964935195738e-16,0.00440419581411505,0.999990303122263,6.860160043246414e-16,1.0000000000000004,0.9203950895088858,1.6808818368047594e-15,False,True,False,False,True,False,False
q_proj,4,1234,sgd,1,1.5181219092699745,1.5181219092699745,1.5181219092699745,0.0,0.0,1.7413212537382782e-15,0.00014658459440091085,1.050015568074544e-16,9.448836890511803e-17,1.050015568074544e-16,0.0001599586123107385,0.9999999872066372,1.7376440082659418e-16,1.0000000000000129,1.5494991586928,1.784875426441138e-15,False,True,False,False,True,False,False
q_proj,4,1234,sgd,10,1.5177450297977735,1.5171067821421989,1.517745029797774,0.0006382476555746308,4.440892098500626e-16,0.022074347964812495,0.0014456150325172779,9.765598871977388e-06,2.1140358758452885e-16,2.262925465127245e-16,0.001572359486936213,0.9999987638531084,3.2989948435740484e-16,0.9999999999999987,1.5224420861723031,1.8013922345155395e-15,False,True,False,False,True,False,False
q_proj,4,1234,sgd,50,1.5161431847954034,1.5132051187829458,1.5161431847954034,0.0029380660124576075,0.0,0.1181859158118533,0.006816972856467459,0.0002510101297924534,4.839594697640066e-16,4.702280516612184e-16,0.00732138861309768,0.999973201996182,6.832079218194677e-16,1.0000000000000002,1.4187612557545641,1.4699007541229643e-15,False,True,False,False,True,False,False
q_proj,5,1234,sgd,1,1.4096546913689025,1.4096546913689028,1.4096546913689028,2.220446049250313e-16,2.220446049250313e-16,1.6848716711589355e-15,0.00010491182714755034,1.0447823714439484e-16,9.308035087785306e-17,1.0447823714439484e-16,0.00011248119536749476,0.9999999936791261,1.7199349655045836e-16,0.9999999999999973,1.1865256628521423,1.6837176884654215e-15,False,True,False,False,True,False,False
q_proj,5,1234,sgd,10,1.4093213704822811,1.4089959736602147,1.4093213704822811,0.00032539682206644827,0.0,0.0171017963089802,0.0010353552142567375,7.169064504137851e-06,2.272403592494251e-16,2.246203098779923e-16,0.0011070521610749991,0.9999993877738276,3.398473212985445e-16,0.9999999999999969,1.167953415379953,1.6840158506694276e-15,False,True,False,False,True,False,False
q_proj,5,1234,sgd,50,1.4079070775757523,1.4064202668286458,1.4079070775757523,0.0014868107471064373,0.0,0.08440089621416791,0.004905876431718009,0.00018093682068181182,4.762022730653132e-16,4.89734249557108e-16,0.00519834504258901,0.9999865064805434,6.906907132921706e-16,0.999999999999985,1.103582190702359,1.6752584321527935e-15,False,True,False,False,True,False,False
q_proj,6,1234,sgd,1,1.4653954247730738,1.465395424773074,1.465395424773074,2.220446049250313e-16,2.220446049250313e-16,1.3303351567243939e-15,0.00010989923127808638,1.0783277465523715e-16,9.67496040933868e-17,1.0783277465523715e-16,0.0001186524709918123,0.9999999929628824,1.773987743625413e-16,1.0000000000000164,1.1718793046289244,1.3738358397005831e-15,False,True,False,False,True,False,False
q_proj,6,1234,sgd,10,1.4650340077626425,1.4647169026382896,1.4650340077626425,0.00031710512435290106,0.0,0.013542737398086693,0.0010861699611201198,5.956009420060931e-06,2.135512443724964e-16,2.3047872833236484e-16,0.00116966777283184,0.999999316181384,3.3435769798394974e-16,1.0000000000000095,1.157242251190609,1.854277229831266e-15,False,True,False,False,True,False,False
q_proj,6,1234,sgd,50,1.4635058431168109,1.462017326560835,1.4635058431168109,0.0014885165559759272,0.0,0.06951517345535209,0.00517016773111634,0.00015298443857024647,4.577416380829292e-16,4.822783506723022e-16,0.00551382408479888,0.9999848084610904,6.748948365926475e-16,0.9999999999999811,1.102694165325617,1.4464935148224248e-15,False,True,False,False,True,False,False
q_proj,7,1234,sgd,1,1.4883763749941805,1.4883763749941805,1.4883763749941805,0.0,0.0,1.495765809289452e-15,7.734104892311938e-05,1.0362251927692501e-16,9.467336870614915e-17,1.0362251927692501e-16,8.718300102277694e-05,0.9999999962015647,1.7284944552393194e-16,1.000000000000011,0.9025430639248706,1.5118153932831797e-15,False,True,False,False,True,False,False
q_proj,7,1234,sgd,10,1.4880493098568874,1.4879161085114472,1.4880493098568874,0.0001332013454402592,0.0,0.011540469192210521,0.0007648021925116137,4.073076825142878e-06,2.1568770706573994e-16,2.2865150608604325e-16,0.0008594699357645276,0.999999630865442,3.3317600447087855e-16,1.0000000000000004,0.8924422496938862,2.190523883428381e-15,False,True,False,False,True,False,False
q_proj,7,1234,sgd,50,1.4866620855259487,1.486042306451918,1.4866620855259487,0.0006197790740307685,0.0,0.05811062346083283,0.0036500452872977257,0.00010441795354495373,4.73642803415095e-16,4.699867993728698e-16,0.004052826176494401,0.9999917932216302,6.729494857338739e-16,1.000000000000002,0.8561145280449671,1.958369611562292e-15,False,True,False,False,True,False,False
q_proj,8,1234,sgd,1,1.6387558505892228,1.6387558505892228,1.6387558505892228,0.0,0.0,1.7067421944972972e-15,0.00017702005228056202,1.0521994515402771e-16,9.910152778490569e-17,1.0521994515402771e-16,0.00020069617436487168,0.9999999798637539,1.7716495851322221e-16,0.9999999999999797,1.7680890063947543,1.7057261449163402e-15,False,True,False,False,True,False,False
q_proj,8,1234,sgd,10,1.638350957307087,1.6373606733628303,1.6383509573070865,0.000990283944256598,4.440892098500626e-16,0.03871124566988219,0.001732256767709869,1.603435936240513e-05,2.1453562417749095e-16,2.2640622931653826e-16,0.0019515064717192067,0.9999980962631048,3.3362536922762353e-16,0.9999999999999919,1.7108744599428047,1.4939680552258987e-15,False,True,False,False,True,False,False
q_proj,8,1234,sgd,50,1.636628694395632,1.6323274551645344,1.636628694395632,0.004301239231097709,0.0,0.19963063618448842,0.007943691394528517,0.0003994143539113089,4.598756539366471e-16,4.664617708293892e-16,0.008743875357726355,0.9999617973472835,6.606166322476801e-16,0.999999999999994,1.5178065269231964,1.5949860396207185e-15,False,True,False,False,True,False,False
q_proj,9,1234,sgd,1,1.4661093699273882,1.4661093699273882,1.4661093699273882,0.0,0.0,1.717980801337947e-15,0.00014547985579401587,1.0447309188312226e-16,9.660815655697998e-17,1.0447309188312226e-16,0.00017600169529774113,0.9999999845229128,1.7379702612792876e-16,1.000000000000003,1.3049352685833229,1.706524555758267e-15,False,True,False,False,True,False,False
q_proj,9,1234,sgd,10,1.4656566882346507,1.4646640799605959,1.4656566882346507,0.0009926082740547848,0.0,0.03415341490249444,0.0014332573150094912,1.2928108315920012e-05,2.2063833568058997e-16,2.243812521575749e-16,0.0017285326798267549,0.9999985073663251,3.3158905216847736e-16,1.0000000000000027,1.2808532326874014,1.5626597545647423e-15,False,True,False,False,True,False,False
q_proj,9,1234,sgd,50,1.4637457078718623,1.4594251483689564,1.4637457078718623,0.004320559502905885,0.0,0.18351048508003764,0.0067424920059289475,0.00032447432069745335,4.572507927505817e-16,4.838139374252799e-16,0.008037508903286427,0.9999677457181784,6.66176800506051e-16,1.0000000000000329,1.1966216440909614,1.8947587057696445e-15,False,True,False,False,True,False,False
q_proj,10,1234,sgd,1,1.4339410886192858,1.4339410886192858,1.4339410886192858,0.0,0.0,1.521469290964987e-15,0.00015006963484478868,1.0484251689323611e-16,9.30215517453596e-17,1.0484251689323611e-16,0.00016847709365156108,0.9999999858097804,1.7214566694522103e-16,0.9999999999999972,1.6239437333586229,1.497985386690666e-15,False,True,False,False,True,False,False
q_proj,10,1234,sgd,10,1.433601088833125,1.432375323236036,1.4336010888331248,0.0012257655970890902,2.220446049250313e-16,0.05297790870373224,0.0014678456647084944,1.8769583464329127e-05,2.144462252086351e-16,2.2157268556156326e-16,0.0016385592436118763,0.9999986578562294,3.2787902601443987e-16,1.0000000000000124,1.5704697548984856,1.6707623432463318e-15,False,True,False,False,True,False,False
q_proj,10,1234,sgd,50,1.4321572966666622,1.4270633865130755,1.4321572966666625,0.005093910153586734,2.220446049250313e-16,0.28626066756114626,0.006721074718218245,0.00046459355539582814,4.591508674530973e-16,4.838131415724483e-16,0.007362774626849314,0.9999729116127063,6.729839143325024e-16,1.0000000000000073,1.3928384327894685,2.2018880753130633e-15,False,True,False,False,True,False,False
q_proj,11,1234,sgd,1,1.3895513016202612,1.3895513016202612,1.3895513016202612,0.0,0.0,1.3476046226874864e-15,0.00010443472951502594,1.0451368805294618e-16,9.506045332480957e-17,1.0451368805294618e-16,0.00011422287847949763,0.9999999934862925,1.7274076808795345e-16,1.000000000000004,1.1639443869033674,1.3835837062534008e-15,False,True,False,False,True,False,False
q_proj,11,1234,sgd,10,1.3892089374328245,1.3886991437390952,1.389208937432824,0.0005097936937292769,4.440892098500626e-16,0.021616151325457106,0.0010343549456931613,7.896495729999309e-06,2.274190613243054e-16,2.308250085277394e-16,0.0011289033371775677,0.9999993638162328,3.380513458125093e-16,1.0000000000000002,1.154060133038823,2.014287133789415e-15,False,True,False,False,True,False,False
q_proj,11,1234,sgd,50,1.3877592302784685,1.3854250194574873,1.3877592302784685,0.002334210820981175,0.0,0.11445726936921964,0.00496669980113673,0.00020238215282560477,4.556125083458704e-16,4.847111684924059e-16,0.005378746097731067,0.9999855653053095,6.630815615786422e-16,0.9999999999999983,1.1176424285782427,1.696287779030026e-15,False,True,False,False,True,False,False
q_proj,12,1234,sgd,1,1.419871602447854,1.4198716024478537,1.4198716024478537,2.220446049250313e-16,2.220446049250313e-16,1.6406897908303172e-15,0.00013348903678916713,1.0425601386770934e-16,9.218619835554152e-17,1.0425601386770934e-16,0.00013873994617446755,0.9999999903810225,1.7099055577551248e-16,1.0000000000000133,1.558564130046831,1.631361757698618e-15,False,True,False,False,True,False,False
q_proj,12,1234,sgd,10,1.4195506702170932,1.4184862746848361,1.4195506702170932,0.001064395532257123,0.0,0.044683514039764664,0.0013097632870042674,1.762522875683219e-05,2.2143872626724767e-16,2.275401126979858e-16,0.0013545670641292456,0.9999990832221406,3.363790062624453e-16,1.0000000000000133,1.5158175918154266,1.8987997443916183e-15,False,True,False,False,True,False,False
q_proj,12,1234,sgd,50,1.4181850794960902,1.41363723944535,1.4181850794960902,0.0045478400507401595,0.0,0.2363316488063047,0.00606882797849524,0.00043952133405345266,4.595114887788604e-16,4.782482812536691e-16,0.00618175449207327,0.9999809196520508,6.695652613172839e-16,0.9999999999999903,1.370424414425119,1.798005478226099e-15,False,True,False,False,True,False,False
q_proj,13,1234,sgd,1,1.4406837032126727,1.4406837032126727,1.4406837032126727,0.0,0.0,1.6346678795970873e-15,9.716933576740275e-05,1.0447531779627696e-16,9.091689807714413e-17,1.0447531779627696e-16,0.00010524333288323021,0.9999999944626017,1.6950234355583053e-16,0.9999999999999816,1.0982126401792125,1.6610565777166648e-15,False,True,False,False,True,False,False
q_proj,13,1234,sgd,10,1.44034654758058,1.4399925069973811,1.44034654758058,0.00035404058319876697,0.0,0.015951011206077722,0.0009640013818762999,5.715705510008029e-06,2.1365987368959934e-16,2.255205866913524e-16,0.0010421677078075989,0.9999994570228898,3.2703039536732474e-16,1.0000000000000002,1.0918917540754112,1.8748092370576205e-15,False,True,False,False,True,False,False
q_proj,13,1234,sgd,50,1.4389127947544096,1.4372568658722356,1.4389127947544096,0.0016559288821740292,0.0,0.08401277181491687,0.0046597290106788454,0.00014756111506888855,4.597559920519275e-16,4.865436253828302e-16,0.005001612680298195,0.9999874950476415,6.683214689681252e-16,0.9999999999999972,1.068002718212818,1.5830469757244257e-15,False,True,False,False,True,False,False
q_proj,14,1234,sgd,1,1.3895810255027694,1.3895810255027694,1.3895810255027694,0.0,0.0,1.866470958239531e-15,0.00010294668372257824,1.0634408588509392e-16,9.360259207465731e-17,1.0634408588509392e-16,0.00010470944688348636,0.9999999945227694,1.7360229849432775e-16,0.9999999999999989,1.2686675553294298,1.8704833253064162e-15,False,True,False,False,True,False,False
q_proj,14,1234,sgd,10,1.3892844329201488,1.3887841461230768,1.389284432920149,0.0005002867970720359,2.220446049250313e-16,0.020941528954230366,0.0010187110311921641,8.695376528709569e-06,2.056474895286036e-16,2.247713212796136e-16,0.001034230932439043,0.9999994657074678,3.25138086220419e-16,0.9999999999999885,1.255021027984362,1.6997671328486096e-15,False,True,False,False,True,False,False
q_proj,14,1234,sgd,50,1.3880236381163618,1.385723724140987,1.3880236381163618,0.0022999139753747677,0.0,0.11241380291176477,0.004872078889052321,0.00022403922779451948,4.745950503070257e-16,4.812797498776126e-16,0.004914395820762711,0.9999879418508837,6.793448549687865e-16,1.0000000000000067,1.202803530150006,1.5662488409420626e-15,False,True,False,False,True,False,False
q_proj,15,1234,sgd,1,1.3835715250340357,1.3835715250340357,1.3835715250340357,0.0,0.0,1.3555245420770672e-15,9.554531584522398e-05,1.0645677836312763e-16,9.405403260428298e-17,1.0645677836312763e-16,0.00010274399503417715,0.9999999947246992,1.74257037866502e-16,1.0000000000000102,1.1235143019768634,1.3696790560206783e-15,False,True,False,False,True,False,False
q_proj,15,1234,sgd,10,1.3832570593607145,1.3829261057103135,1.3832570593607143,0.00033095365040103353,2.220446049250313e-16,0.014636532576382972,0.0009473592042206455,5.730216751609415e-06,2.1685329267900715e-16,2.2813200698014935e-16,0.0010172219770757682,0.9999994829397912,3.3333823574125357e-16,1.0000000000000067,1.1160209182791256,1.4395235002321325e-15,False,True,False,False,True,False,False
q_proj,15,1234,sgd,50,1.3819215486601517,1.380372034205399,1.3819215486601515,0.0015495144547528206,2.220446049250313e-16,0.07822924824185587,0.0045675019759291394,0.00014839745608565295,4.713342706159653e-16,4.749449777822128e-16,0.004876193413259212,0.9999881214663533,6.686467401567406e-16,1.0000000000000187,1.086913944105726,1.7132940656938763e-15,False,True,False,False,True,False,False
q_proj,16,1234,sgd,1,1.5499759883024709,1.5499759883024709,1.5499759883024709,0.0,0.0,1.5546037515043794e-15,7.669521687395372e-05,1.0631368390835027e-16,9.775333075100442e-17,1.0631368390835027e-16,8.421948401445818e-05,0.9999999964538842,1.7659486884056874e-16,0.9999999999999996,0.8029107274740397,1.5637905543205364e-15,False,True,False,False,True,False,False
q_proj,16,1234,sgd,10,1.5496019416638707,1.5496517488354842,1.5496019416638707,4.9807171613514e-05,0.0,0.003495458393604801,0.0007630248969687746,1.5823209386511327e-06,2.2025197191036e-16,2.2686582775153933e-16,0.0008372274752526027,0.9999996495618214,3.367698995492141e-16,0.9999999999999938,0.8025050443319776,1.3746767890453283e-15,False,True,False,False,True,False,False
q_proj,16,1234,sgd,50,1.5480100801888745,1.5482622129210222,1.548010080188875,0.0002521327321476363,4.440892098500626e-16,0.01841139105432608,0.003730574019022347,4.202350434321505e-05,4.564897570233737e-16,4.759189719744925e-16,0.00407974785070213,0.9999916789234148,6.654145123122425e-16,0.9999999999999947,0.8008813290098927,1.6323894714984085e-15,False,True,False,False,True,False,False
q_proj,17,1234,sgd,1,1.4708799450409362,1.470879945040936,1.470879945040936,2.220446049250313e-16,2.220446049250313e-16,1.4987201007408798e-15,6.035665652734395e-05,1.0682958231303748e-16,9.453588703168705e-17,1.0682958231303748e-16,6.101290494692947e-05,0.9999999981417593,1.7450602116466068e-16,0.9999999999999971,0.7002720971358098,1.5147772974361078e-15,False,True,False,False,True,False,False
q_proj,17,1234,sgd,10,1.47054771070383,1.4705980050890095,1.47054771070383,5.0294385179450174e-05,0.0,0.0034055838080667145,0.0006003197684667174,1.4932599518239592e-06,2.1970185942997516e-16,2.292035198692694e-16,0.0006062463142831938,0.9999998165265107,3.36028551012454e-16,0.9999999999999949,0.699652200187554,1.6223940568085778e-15,False,True,False,False,True,False,False
q_proj,17,1234,sgd,50,1.4691348778961237,1.4693879538273216,1.4691348778961235,0.00025307593119783256,2.220446049250313e-16,0.01791200564873549,0.002931759115360443,3.9696882432847856e-05,4.690333692207142e-16,4.768047763044113e-16,0.0029483439748755435,0.9999956598802613,6.71945212317071e-16,1.0000000000000022,0.697193252877246,1.6558850342752694e-15,False,True,False,False,True,False,False
q_proj,18,1234,sgd,1,1.3828669482237732,1.3828669482237734,1.3828669482237734,2.220446049250313e-16,2.220446049250313e-16,1.338547376137025e-15,7.887323201343769e-05,1.0644821145947967e-16,9.38009000331246e-17,1.0644821145947967e-16,9.38621913869356e-05,0.9999999955985668,1.739544355803118e-16,0.9999999999999972,0.7855022600134177,1.3573475177395945e-15,False,True,False,False,True,False,False
q_proj,18,1234,sgd,10,1.3824790488817478,1.382473743463753,1.3824790488817478,5.305417994705408e-06,0.0,0.012649186624691989,0.0007797660337067842,5.420543952639985e-06,2.1536794495463368e-16,2.2763279993404867e-16,0.0009259111124049025,0.9999995716948609,3.314664558914041e-16,0.9999999999999931,0.7767216745427333,1.5264789161756435e-15,False,True,False,False,True,False,False
q_proj,18,1234,sgd,50,1.380841563774362,1.3808839684395475,1.380841563774362,4.240466518545816e-05,0.0,0.05948991316230323,0.003722210140815549,0.00013679398969304043,4.892520466485855e-16,4.7240153640564015e-16,0.00438553488793624,0.9999903909153014,6.848744030382716e-16,1.0000000000000027,0.7478874410620842,1.6355509102795299e-15,False,True,False,False,True,False,False
q_proj,19,1234,sgd,1,1.4385125677052168,1.4385125677052168,1.4385125677052168,0.0,0.0,1.9246151892558255e-15,8.154243920531848e-05,1.0346035453231068e-16,9.63316644456092e-17,1.0346035453231068e-16,8.469374599483864e-05,0.9999999964143134,1.7220305686289048e-16,0.9999999999999927,0.8637614320844055,1.9395731773996702e-15,False,True,False,False,True,False,False
q_proj,19,1234,sgd,10,1.4381530672023561,1.4380634259106722,1.4381530672023566,8.964129168398394e-05,4.440892098500626e-16,0.0065041168331561785,0.000810410273423589,3.0767167074546626e-06,2.2407125059642305e-16,2.271324713544999e-16,0.0008408384634157192,0.9999996465797619,3.3542443972749508e-16,0.9999999999999966,0.8613132280572954,1.9192621323652716e-15,False,True,False,False,True,False,False
q_proj,19,1234,sgd,50,1.436622506807378,1.436190095324213,1.436622506807378,0.0004324114831648629,0.0,0.03319023672750221,0.003946121058744983,8.02579204786189e-05,4.75269435841137e-16,4.837253970562504e-16,0.0040772884298349975,0.9999916900349173,6.751913444264253e-16,0.999999999999994,0.8520825689341556,1.8095041884648447e-15,False,True,False,False,True,False,False
q_proj,20,1234,sgd,1,1.4000058391129175,1.4000058391129175,1.4000058391129175,0.0,0.0,1.752208118720232e-15,7.060869297351277e-05,1.0505672792129871e-16,9.525052288040502e-17,1.0505672792129871e-16,6.90337886603684e-05,0.9999999976215479,1.7278450205228275e-16,0.9999999999999829,0.7586516706055928,1.7821003635754417e-15,False,True,False,False,True,False,False
q_proj,20,1234,sgd,10,1.3996567910944886,1.3997205617749127,1.3996567910944884,6.377068042406897e-05,2.220446049250313e-16,0.0032551611557730246,0.0007027272230352092,1.6925192305797165e-06,2.194681461134347e-16,2.2654731061044985e-16,0.0006864909843619962,0.9999997647909842,3.31668797274183e-16,0.999999999999998,0.7581519040488996,2.442473839323527e-15,False,True,False,False,True,False,False
q_proj,20,1234,sgd,50,1.3981687633422712,1.3984922036242995,1.398168763342271,0.00032344028202824227,2.220446049250313e-16,0.017197300883544833,0.0034411504857507383,4.513170043491265e-05,4.686852230014897e-16,4.915934387569554e-16,0.003350097256759011,0.9999943977583584,6.798801385945299e-16,0.9999999999999671,0.7560843433911599,1.924452523750613e-15,False,True,False,False,True,False,False
q_proj,21,1234,sgd,1,1.412836551982321,1.4128365519823207,1.4128365519823207,2.220446049250313e-16,2.220446049250313e-16,1.6753374070386578e-15,7.892866587686389e-05,1.062958181051257e-16,9.606209195181057e-17,1.062958181051257e-16,8.253544908814595e-05,0.9999999965967932,1.7318863397787215e-16,0.9999999999999967,0.9359798370141188,1.69535808678168e-15,False,True,False,False,True,False,False
q_proj,21,1234,sgd,10,1.4125284922198218,1.4124589745354421,1.4125284922198218,6.951768437968298e-05,0.0,0.00822848721757433,0.0007842387683128864,4.104701104290834e-06,2.221221247312637e-16,2.2729220747095793e-16,0.0008194016398262501,0.999999664578049,3.3247845309563176e-16,1.0000000000000115,0.933892756621795,1.6879172172142268e-15,False,True,False,False,True,False,False
q_proj,21,1234,sgd,50,1.4112212679089258,1.410900330906141,1.4112212679089258,0.00032093700278479353,0.0,0.0407796542856764,0.003814497077907375,0.00010586514247905941,4.74162848834064e-16,4.78486513234572e-16,0.00397326450681781,0.999992113962744,6.623336703195119e-16,1.0000000000000018,0.926436140418377,1.5940384120850492e-15,False,True,False,False,True,False,False
q_proj,22,1234,sgd,1,1.4253841851626103,1.4253841851626103,1.4253841851626103,0.0,0.0,1.5900774631954407e-15,9.167781291718289e-05,1.0787408073969902e-16,8.983721412022811e-17,1.0787408073969902e-16,9.481035783418478e-05,0.9999999955249413,1.720025901302852e-16,0.9999999999999934,0.9134097706809334,1.5535876164721775e-15,False,True,False,False,True,False,False
q_proj,22,1234,sgd,10,1.4250161601311135,1.4249784532393264,1.4250161601311138,3.770689178717035e-05,2.220446049250313e-16,0.002849643762016349,0.0009123937240477919,1.981476299722959e-06,2.020649574405097e-16,2.2865231325458737e-16,0.0009429563088002464,0.9999995573404126,3.246192687469478e-16,1.0000000000000007,0.9132639294249101,1.7142710321431946e-15,False,True,False,False,True,False,False
q_proj,22,1234,sgd,50,1.4234518694474358,1.4232600414854222,1.4234518694474356,0.0001918279620136687,2.220446049250313e-16,0.015191142191051785,0.004467163119799208,5.259949484640364e-05,4.673903809085195e-16,4.766509979952928e-16,0.004604006962984305,0.9999894474065523,6.722884555340656e-16,0.9999999999999659,0.9126911853265565,1.875319850050641e-15,False,True,False,False,True,False,False
q_proj,23,1234,sgd,1,1.4430858912682856,1.4430858912682853,1.4430858912682853,2.220446049250313e-16,2.220446049250313e-16,1.3458850905067922e-15,0.00010117585143404206,1.0599502422362435e-16,9.663681115800468e-17,1.0599502422362435e-16,0.00011289062617126919,0.9999999937005752,1.7527303205681775e-16,0.99999999999999,0.9175642948556962,1.3271393388164188e-15,False,True,False,False,True,False,False
q_proj,23,1234,sgd,10,1.4426685396527628,1.4427061717914764,1.442668539652763,3.7632138713661334e-05,2.220446049250313e-16,0.0011199935201310586,0.001006693530427975,4.924684564198676e-07,2.1105512009572597e-16,2.2979241709098306e-16,0.0011222568406986664,0.9999993774195304,3.3006125271267725e-16,0.9999999999999909,0.9175244502206065,1.3718713994819543e-15,False,True,False,False,True,False,False
q_proj,23,1234,sgd,50,1.4408996297672416,1.4410883610765626,1.4408996297672418,0.00018873130932095528,2.220446049250313e-16,0.00594399188041778,0.004924026889636214,1.3076049386468671e-05,4.721848456977135e-16,4.795549261557579e-16,0.005467962158798522,0.9999852164559219,6.763524567336549e-16,0.9999999999999921,0.9173490312651761,1.6297806309675528e-15,False,True,False,False,True,False,False
